iter,data_weight_noise_0.001_mean,data_weight_noise_0.001_upper,data_weight_noise_0.001_lower,data_weight_noise_0.01_mean,data_weight_noise_0.01_upper,data_weight_noise_0.01_lower,data_weight_noise_0.1_mean,data_weight_noise_0.1_upper,data_weight_noise_0.1_lower,data_weight_noise_1.0_mean,data_weight_noise_1.0_upper,data_weight_noise_1.0_lower
337,0.08202580809593199,0.08234094793564732,0.08171066825621666,0.08295876234769815,0.08342956286300508,0.08248796183239122,0.089467342197895,0.09006900073690272,0.08886568365888728,0.8074893534183503,0.809118125700277,0.8058605811364236
338,0.08176988288760181,0.08207605289861794,0.08146371287658569,0.08303933963179586,0.08353296842368339,0.08254571083990832,0.08930720686912534,0.08984023242251218,0.0887741813157385,0.8071440160274506,0.8084123697866804,0.8058756622682207
339,0.08184411451220511,0.08231323853188305,0.08137499049252717,0.08285136520862575,0.08335862731138721,0.08234410310586429,0.08931751474738117,0.08969940108027473,0.08893562841448761,0.8069056570529938,0.8080573355521405,0.805753978553847
340,0.08155446276068683,0.08196540590869247,0.08114351961268118,0.08272938504815099,0.08333339716751041,0.08212537292879156,0.08952767625451083,0.0898960972633311,0.08915925524569056,0.8071193039417267,0.8082589684367415,0.8059796394467119
341,0.08152763545513149,0.08197882029404724,0.08107645061621574,0.08267964497208591,0.08345352233875711,0.08190576760541471,0.08925267159938807,0.08964625044555533,0.08885909275322082,0.8081212401390075,0.8091363847631471,0.807106095514868
342,0.08132398501038546,0.08177654517353021,0.0808714248472407,0.08291622996330254,0.08361285600065899,0.0822196039259461,0.08934549763798709,0.0896836467077091,0.08900734856826507,0.8079058349132537,0.8092325316571096,0.8065791381693979
343,0.08177350386977192,0.08211126568824671,0.08143574205129712,0.08306322023272512,0.0836573151512402,0.08246912531421005,0.08909020945429795,0.08944072258827657,0.08873969632031933,0.8072867453098297,0.80916480212682,0.8054086884928394
344,0.08163929879665369,0.08191917869299223,0.08135941890031514,0.08311420083045953,0.08374267493351065,0.08248572672740842,0.08915543332695956,0.08949858438424099,0.08881228226967813,0.8077931463718414,0.8095973856700152,0.8059889070736677
345,0.08163534775376313,0.08196716850989495,0.08130352699763131,0.0834607511758804,0.08399024576851526,0.08293125658324553,0.08927744328975674,0.08964311770700892,0.08891176887250457,0.8075328826904297,0.8089874098693458,0.8060783555115135
346,0.08200538083910938,0.08245379014512134,0.08155697153309742,0.08317987471818919,0.08360607227646698,0.0827536771599114,0.08920284137129779,0.08970169495417807,0.08870398778841751,0.8065039217472076,0.8079322402882125,0.8050756032062028
347,0.08235061988234518,0.0828551852933925,0.08184605447129786,0.0833020962774753,0.08371383255400619,0.08289036000094441,0.08966815322637552,0.09020427040396817,0.08913203604878286,0.8075515687465668,0.8089949403843638,0.8061081971087697
348,0.08219766989350315,0.08268202218193645,0.08171331760506985,0.08297494575381273,0.08349376345730737,0.08245612805031809,0.08961986601352687,0.09014748451108354,0.0890922475159702,0.8067158281803131,0.8083154259695001,0.805116230391126
349,0.0822839722037315,0.08273619830614247,0.08183174610132053,0.08316788896918292,0.0836602385342745,0.08267553940409135,0.08987015485763546,0.09027706286414855,0.08946324685112236,0.8070314645767211,0.8085396340662206,0.8055232950872216
350,0.08262019976973528,0.08312786096683267,0.0821125385726379,0.083770652860403,0.08436012123359704,0.08318118448720896,0.08997504040598865,0.09040021680465851,0.08954986400731879,0.8074970066547393,0.8087929319951868,0.8062010813142919
351,0.08269323483109468,0.08320101830423333,0.08218545135795603,0.08394168019294736,0.08448839047542049,0.08339496991047422,0.08992827087640759,0.09032194910988137,0.08953459264293381,0.8092397391796112,0.8110186795776182,0.8074607987816043
352,0.08279033452272411,0.08328279163514477,0.08229787741030345,0.08369224369525907,0.0843080788979691,0.08307640849254905,0.08988982215523714,0.09031917925810662,0.08946046505236765,0.8079313039779663,0.8096216773175573,0.8062409306383753
353,0.08244482576847074,0.08279675847761564,0.08209289305932585,0.0832954347133636,0.08385203876808357,0.08273883065864364,0.08998282030224797,0.09041872797470206,0.08954691262979388,0.8082117438316345,0.8093993498175818,0.8070241378456873
354,0.08258190080523489,0.08299005935124085,0.08217374225922894,0.08356259614229197,0.08401537529252097,0.08310981699206298,0.08981524929404254,0.0901770326491498,0.08945346593893529,0.8080271482467651,0.8090940710345792,0.8069602254589511
355,0.08250633776187895,0.08287969337356259,0.08213298215019531,0.0835563883185386,0.08407151494163649,0.0830412616954407,0.0898622468113899,0.09020186343199599,0.08952263019078383,0.8083534479141236,0.8093028306635943,0.8074040651646528
356,0.0824179366230964,0.08282024078621757,0.08201563245997524,0.0837990134954452,0.08431551725272529,0.08328250973816512,0.08981617316603657,0.09020331191225235,0.0894290344198208,0.8075188100337982,0.8086840748220679,0.8063535452455285
357,0.08231447860598562,0.08275443215962645,0.08187452505234478,0.08335109949111937,0.0838907537069284,0.08281144527531033,0.08958430811762806,0.08993265881320416,0.08923595742205197,0.8079232513904572,0.808944530039528,0.8069019727413863
358,0.08209462314844129,0.08252076543869367,0.08166848085818891,0.0829165250062942,0.08340088895715031,0.0824321610554381,0.08959255218505854,0.08994185508530779,0.0892432492848093,0.809376984834671,0.8107581406365677,0.8079958290327743
359,0.08213829472661016,0.08269781328857209,0.08157877616464823,0.08303639143705363,0.08351604994820884,0.08255673292589842,0.08998375907540317,0.09031220333104999,0.08965531481975635,0.8099963366985321,0.8113604963492026,0.8086321770478616
360,0.08216047883033747,0.08255951547361287,0.08176144218706208,0.08284505829215046,0.08327288458877648,0.08241723199552443,0.0900857605040073,0.09033348780754853,0.08983803320046606,0.810980248451233,0.8119770827616173,0.8099834141408486
361,0.08257528096437447,0.08293530430509434,0.0822152576236546,0.08312710598111146,0.08351911049235215,0.08273510146987077,0.09015806019306179,0.09052036690792836,0.08979575347819521,0.8104225158691406,0.8114110045522758,0.8094340271860054
362,0.08270554393529891,0.08301505761419022,0.08239603025640761,0.08309903815388672,0.08340551732821987,0.08279255897955358,0.08981306105852123,0.09010954456583006,0.0895165775512124,0.8098947048187256,0.8111230393671559,0.8086663702702953
363,0.08297960981726642,0.08338501644704992,0.08257420318748292,0.08325200378894801,0.08362054315466814,0.08288346442322787,0.08995082378387445,0.09038176670880878,0.08951988085894012,0.8097426474094391,0.8108912285505101,0.8085940662683682
364,0.08286892548203466,0.0832215771093985,0.08251627385467082,0.08362608030438422,0.08389626158301784,0.0833558990257506,0.08981921523809429,0.09018580225513069,0.08945262822105789,0.8103456437587738,0.8115801863650804,0.8091111011524672
365,0.08286308348178857,0.0832479454376513,0.08247822152592585,0.08335640057921405,0.0836981691601619,0.0830146319982662,0.08983530402183529,0.09021298600135118,0.0894576220423194,0.8093977689743042,0.8106951285957824,0.8081004093528259
366,0.08261851593852038,0.08305361045761728,0.08218342141942347,0.08353443443775174,0.08385915845797871,0.08320971041752477,0.08962939679622646,0.08999744406817853,0.08926134952427439,0.8077850341796875,0.8094820560054917,0.8060880123538833
367,0.08287040665745732,0.08330632285291806,0.08243449046199658,0.0829607062041759,0.08332281993922246,0.08259859246912933,0.08982942849397654,0.09019613723175063,0.08946271975620246,0.8101827740669251,0.8112383330662432,0.809127215067607
368,0.08275006338953968,0.08306975906941738,0.08243036770966197,0.08311259746551511,0.08348074474422768,0.08274445018680254,0.08975351229310033,0.09022420663485052,0.08928281795135014,0.8095838367938996,0.8109406850393263,0.8082269885484729
369,0.08261802718043326,0.0829629072088944,0.08227314715197212,0.08308994174003595,0.08348730305695669,0.08269258042311521,0.08989461362361904,0.09040871535917988,0.0893805118880582,0.8101700961589813,0.8120945755901535,0.808245616727809
370,0.0826226398348808,0.08303760797950331,0.08220767169025829,0.08270486369729038,0.0830510355864308,0.08235869180814996,0.08984923511743542,0.09041404628156476,0.08928442395330609,0.8095696330070495,0.8117032856902714,0.8074359803238277
371,0.08250363618135448,0.0827959692840495,0.08221130307865945,0.0826086908578872,0.08285812391686943,0.08235925779890498,0.09012015312910075,0.09060060539475913,0.08963970086344238,0.8113287508487701,0.8127903676557333,0.8098671340418069
372,0.08241983354091639,0.08282519748605255,0.08201446959578024,0.08259287849068636,0.0828045333603064,0.08238122362106633,0.08976869359612459,0.0901895109535893,0.08934787623865988,0.8090515851974487,0.8105095457314602,0.8075936246634372
373,0.08244943767786021,0.08276879445577387,0.08213008089994656,0.08277655243873593,0.08302252355257245,0.0825305813248994,0.08987804800271985,0.09026114797947912,0.08949494802596059,0.8085965812206268,0.8103665750539966,0.8068265873872571
374,0.08213767558336252,0.0825054680759017,0.08176988309082334,0.08267348930239674,0.08302056338445607,0.0823264152203374,0.08971259891986844,0.09020556299178302,0.08921963484795385,0.8088137149810791,0.8105145707844321,0.8071128591777261
375,0.08208403363823888,0.0824706932069315,0.08169737406954626,0.08261382058262823,0.08309645710373527,0.08213118406152119,0.08959904462099069,0.09006572030376743,0.08913236893821395,0.8078372955322266,0.8088462073556035,0.8068283837088497
376,0.08224648982286449,0.08276225018233463,0.08173072946339435,0.08280435577034942,0.08330043527777155,0.08230827626292729,0.08966837823390957,0.09013021003504319,0.08920654643277594,0.8067534565925598,0.8083289379856561,0.8051779751994635
377,0.08200680464506144,0.08257348956381622,0.08144011972630666,0.0828062549233436,0.08333195460495153,0.08228055524173568,0.08992534428834911,0.09041646795263837,0.08943422062405985,0.805081570148468,0.8064180143133631,0.803745125983573
378,0.08245611339807508,0.08291060376450263,0.08200162303164754,0.08244725465774531,0.0829031647519406,0.08199134456355003,0.08987955302000042,0.09041835265249408,0.08934075338750676,0.806704992055893,0.8077455401472815,0.8056644439645044
379,0.08243429735302919,0.08295499659422068,0.08191359811183771,0.08248071670532223,0.08289372509769238,0.08206770831295207,0.08965353593230245,0.09014748342403263,0.08915958844057227,0.8082244992256165,0.8093897738500262,0.8070592246012067
380,0.08247526660561558,0.08303473357340814,0.08191579963782301,0.08274194896221156,0.08312515503299299,0.08235874289143012,0.08961614519357677,0.090144369617415,0.08908792076973855,0.807429438829422,0.8087909842411147,0.8060678934177292
381,0.08240406066179269,0.0830324276270394,0.08177569369654598,0.08277200236916536,0.08312715124893921,0.08241685348939151,0.08925726711750026,0.089793768750785,0.08872076548421552,0.8080551981925964,0.809595310999509,0.8065150853856838
382,0.0828139245510101,0.08340768254602435,0.08222016655599584,0.08271815106272692,0.08313881904597992,0.08229748307947393,0.08930634111165996,0.08979304851116314,0.08881963371215677,0.8077627003192902,0.8091718792217889,0.8063535214167915
383,0.08304380699992174,0.08350812343422734,0.08257949056561614,0.0827777616679668,0.08311713697511486,0.08243838636081874,0.08970352858304972,0.09021204616746352,0.08919501099863593,0.8090057730674743,0.8099557058617084,0.8080558402732403
384,0.0830920450389385,0.0835084223171818,0.0826756677606952,0.08319744840264315,0.08357668079934535,0.08281821600594094,0.08960095643997186,0.09003764845350505,0.08916426442643867,0.8087577819824219,0.8100207332671048,0.807494830697739
385,0.08310313448309896,0.08353456017698133,0.08267170878921659,0.08335441499948495,0.08367218450289546,0.08303664549607445,0.08965796977281568,0.09004355451188761,0.08927238503374374,0.8096436619758606,0.8109843753157124,0.8083029486360087
386,0.08298852220177645,0.0834110912327436,0.08256595317080931,0.08332269713282581,0.0836550927780971,0.08299030148755451,0.08959449455142018,0.08995896819406012,0.08923002090878025,0.809839278459549,0.8113124014468074,0.8083661554722905
387,0.08286014422774311,0.08318905808463407,0.08253123037085215,0.08313085138797756,0.0835253754800827,0.08273632729587242,0.08959705978631971,0.08991453764604052,0.0892795819265989,0.8098834156990051,0.8112031230649068,0.8085637083331034
388,0.08321837931871409,0.083611167602577,0.08282559103485118,0.0833568379282951,0.08380456317847372,0.08290911267811647,0.08992047384381288,0.0903160922544311,0.08952485543319466,0.8085505247116089,0.810428013117325,0.8066730363058928
389,0.08333548307418821,0.0838225086184598,0.08284845752991662,0.0832250274717807,0.08375070730610465,0.08269934763745676,0.09006189927458759,0.09054136765116803,0.08958243089800715,0.8085285604000092,0.8101366991501379,0.8069204216498805
390,0.0831530652940273,0.08362342297594944,0.08268270761210517,0.08335449546575543,0.08385870683015274,0.08285028410135813,0.09027271643280979,0.0907508478903859,0.08979458497523368,0.8094781637191772,0.8110522969910143,0.8079040304473402
391,0.08317076265811915,0.0836409277498599,0.0827005975663784,0.08317149430513378,0.08375033473048239,0.08259265387978516,0.0902399346232414,0.09065026927324506,0.08982959997323774,0.809107756614685,0.810929465311089,0.8072860479182811
392,0.08307668641209598,0.08352348490226748,0.08262988792192448,0.08293887153267858,0.0834267860571444,0.08245095700821276,0.09006541371345514,0.09036255866219092,0.08976826876471936,0.8088251233100892,0.8103880878695342,0.8072621587506441
393,0.08292516916990275,0.08340979769634806,0.08244054064345745,0.08272466883063312,0.08324999632829616,0.08219934133297008,0.09012935832142824,0.09055695841490181,0.08970175822795466,0.809062397480011,0.8105747277107054,0.8075500672493165
394,0.08268170729279516,0.08319190077658113,0.08217151380900918,0.08292123898863787,0.08343310650699577,0.08240937147027998,0.09005725830793374,0.09052638401850785,0.08958813259735962,0.8091055750846863,0.8107059388809551,0.8075052112884175
395,0.08237979263067242,0.08279025831188659,0.08196932694945826,0.08326364010572429,0.08376708921515448,0.0827601909962941,0.08956585749983785,0.09003559437406576,0.08909612062560994,0.808192926645279,0.8096376061236277,0.8067482471669303
396,0.08230140358209606,0.08267784724768854,0.08192495991650359,0.08327282667160028,0.08373020581542984,0.08281544752777073,0.08959847092628473,0.0901723159661475,0.08902462588642196,0.8079205393791199,0.8094136015688772,0.8064274771893626
397,0.08253988549113267,0.08294264304994128,0.08213712793232406,0.08321186751127238,0.0836303918439709,0.08279334317857386,0.08974857032299038,0.09044102218920648,0.08905611845677429,0.8071792244911193,0.8089864290114802,0.8053720199707585
398,0.0825812332332134,0.08303076986970412,0.08213169659672268,0.08284226879477499,0.08335779393913569,0.0823267436504143,0.0898639544844627,0.09058347538714454,0.08914443358178087,0.806381231546402,0.8080126849054658,0.8047497781873381
399,0.0826792865991592,0.08304465488515596,0.08231391831316244,0.0832730740308761,0.08373674891830449,0.0828093991434477,0.09002691209316249,0.09066500996603866,0.08938881422028633,0.8063898324966431,0.8079028171414246,0.8048768478518615
